,x,y,x_std,y_std
0,1.0,44.66850280761719,0.0,0.0
1,3.0,44.70930480957031,0.0,0.0
2,5.0,44.9980583190918,0.0,0.0
3,7.0,45.25000762939453,0.0,0.0
4,9.0,45.50619888305664,0.0,0.0
5,11.0,45.987327575683594,0.0,0.0
6,13.0,46.34697723388672,0.0,0.0
7,15.0,46.57611083984375,0.0,0.0
8,17.0,46.855648040771484,0.0,0.0
9,19.0,46.997337341308594,0.0,0.0
10,21.0,47.04484939575195,0.0,0.0
11,23.0,47.284664154052734,0.0,0.0
12,25.0,47.62675476074219,0.0,0.0
13,27.0,47.62675476074219,0.0,0.0
14,29.0,47.97655487060547,0.0,0.0
15,31.0,48.334381103515625,0.0,0.0
16,33.0,48.5426025390625,0.0,0.0
17,35.0,48.80683135986328,0.0,0.0
18,37.0,49.02146530151367,0.0,0.0
19,39.0,49.184391021728516,0.0,0.0
20,41.0,49.459747314453125,0.0,0.0
21,43.0,49.627296447753906,0.0,0.0
22,45.0,49.79664993286133,0.0,0.0
23,47.0,50.02531433105469,0.0,0.0
24,49.0,50.31587600708008,0.0,0.0
25,51.0,50.552223205566406,0.0,0.0
26,53.0,50.7318229675293,0.0,0.0
27,55.0,50.91347885131836,0.0,0.0
28,57.0,51.158958435058594,0.0,0.0
29,59.0,51.345577239990234,0.0,0.0
30,61.0,51.5344123840332,0.0,0.0
31,63.0,51.661556243896484,0.0,0.0
32,65.0,52.312870025634766,0.0,0.0
33,67.0,52.11467742919922,0.0,0.0
34,69.0,52.24652862548828,0.0,0.0
35,71.0,52.312870025634766,0.0,0.0
36,73.0,52.51353454589844,0.0,0.0
37,75.0,52.8536491394043,0.0,0.0
38,77.0,52.8536491394043,0.0,0.0
39,79.0,53.20111083984375,0.0,0.0
40,81.0,53.271514892578125,0.0,0.0
41,83.0,53.55622863769531,0.0,0.0
42,85.0,53.70048141479492,0.0,0.0
43,87.0,53.9193115234375,0.0,0.0
44,89.0,54.141136169433594,0.0,0.0
45,91.0,54.29072570800781,0.0,0.0
46,93.0,54.51772689819336,0.0,0.0
47,95.0,54.59410858154297,0.0,0.0
48,97.0,54.90325164794922,0.0,0.0
49,99.0,55.1390266418457,0.0,0.0
50,101.0,55.298133850097656,0.0,0.0
51,103.0,55.45880126953125,0.0,0.0
52,105.0,55.621063232421875,0.0,0.0
53,107.0,55.867523193359375,0.0,0.0
54,109.0,56.03391647338867,0.0,0.0
55,111.0,56.202022552490234,0.0,0.0
56,113.0,56.457454681396484,0.0,0.0
57,115.0,56.8043327331543,0.0,0.0
58,117.0,56.8043327331543,0.0,0.0
59,119.0,56.8043327331543,0.0,0.0
60,121.0,57.612648010253906,0.0,0.0
61,123.0,57.429561614990234,0.0,0.0
62,125.0,57.612648010253906,0.0,0.0
63,127.0,57.7049674987793,0.0,0.0
64,129.0,57.891143798828125,0.0,0.0
65,131.0,58.17441940307617,0.0,0.0
66,133.0,58.36600112915039,0.0,0.0
67,135.0,58.55982971191406,0.0,0.0
68,137.0,58.95441436767578,0.0,0.0
69,139.0,58.95441436767578,0.0,0.0
70,141.0,58.95441436767578,0.0,0.0
71,143.0,59.46122741699219,0.0,0.0
72,145.0,59.35862350463867,0.0,0.0
73,147.0,59.66836929321289,0.0,0.0
74,149.0,59.77290725708008,0.0,0.0
75,151.0,59.983985900878906,0.0,0.0
76,153.0,60.19777297973633,0.0,0.0
77,155.0,60.30569839477539,0.0,0.0
78,157.0,60.523677825927734,0.0,0.0
79,159.0,60.744537353515625,0.0,0.0
80,161.0,60.85607147216797,0.0,0.0
81,163.0,61.08140182495117,0.0,0.0
82,165.0,61.19521713256836,0.0,0.0
83,167.0,61.541378021240234,0.0,0.0
84,169.0,61.77618408203125,0.0,0.0
85,171.0,62.01433181762695,0.0,0.0
86,173.0,62.134681701660156,0.0,0.0
87,175.0,62.25590896606445,0.0,0.0
88,177.0,62.501007080078125,0.0,0.0
89,179.0,62.74972915649414,0.0,0.0
90,181.0,62.875484466552734,0.0,0.0
91,183.0,63.129852294921875,0.0,0.0
92,185.0,63.258487701416016,0.0,0.0
93,187.0,63.51875305175781,0.0,0.0
94,189.0,63.388118743896484,0.0,0.0
95,191.0,63.783084869384766,0.0,0.0
96,193.0,63.91682052612305,0.0,0.0
97,195.0,64.05162811279297,0.0,0.0
98,197.0,64.46261596679688,0.0,0.0
99,199.0,64.46261596679688,0.0,0.0
100,201.0,64.88384246826172,0.0,0.0
101,203.0,64.88384246826172,0.0,0.0
102,205.0,65.17059326171875,0.0,0.0
103,207.0,65.46228790283203,0.0,0.0
104,209.0,65.61003112792969,0.0,0.0
105,211.0,65.61003112792969,0.0,0.0
106,213.0,65.90943145751953,0.0,0.0
107,215.0,66.0611343383789,0.0,0.0
108,217.0,66.2142105102539,0.0,0.0
109,219.0,66.52455139160156,0.0,0.0
110,221.0,66.52455139160156,0.0,0.0
111,223.0,66.84065246582031,0.0,0.0
112,225.0,67.1627426147461,0.0,0.0
113,227.0,67.49102783203125,0.0,0.0
114,229.0,67.49102783203125,0.0,0.0
115,231.0,67.6575698852539,0.0,0.0
116,233.0,67.82575988769531,0.0,0.0
117,235.0,67.99562072753906,0.0,0.0
118,237.0,68.16717529296875,0.0,0.0
119,239.0,68.34048461914062,0.0,0.0
120,241.0,68.69245910644531,0.0,0.0
121,243.0,68.69245910644531,0.0,0.0
122,245.0,68.8711929321289,0.0,0.0
123,247.0,69.05181121826172,0.0,0.0
124,249.0,69.41887664794922,0.0,0.0
125,251.0,69.60540008544922,0.0,0.0
126,253.0,69.79397583007812,0.0,0.0
127,255.0,69.98464965820312,0.0,0.0
128,257.0,69.98464965820312,0.0,0.0
129,259.0,70.37246704101562,0.0,0.0
130,261.0,70.76922607421875,0.0,0.0
131,263.0,70.5697021484375,0.0,0.0
132,265.0,70.76922607421875,0.0,0.0
133,267.0,70.97111511230469,0.0,0.0
134,269.0,71.17538452148438,0.0,0.0
135,271.0,71.38211059570312,0.0,0.0
136,273.0,71.59134674072266,0.0,0.0
137,275.0,71.80316162109375,0.0,0.0
138,277.0,72.01760864257812,0.0,0.0
139,279.0,72.23477172851562,0.0,0.0
140,281.0,72.45469665527344,0.0,0.0
141,283.0,72.45469665527344,0.0,0.0
142,285.0,73.13179016113281,0.0,0.0
