,x,y,x_std,y_std
0,0.0033789491468153407,-2.344570854265675,0.0,0.0012663049589186715
1,0.0033008747318039283,-1.9053332390590598,0.0,0.0075813471844005005
2,0.0031974420463629096,-1.299406601350348,0.0,0.004925770196893057
