,x,y,x_std,y_std
0,1.0,44.66850280761719,0.0,0.0
1,3.0,45.92308044433594,0.0,0.0
2,5.0,46.65963363647461,0.0,0.0
3,7.0,47.07674789428711,0.0,0.0
4,9.0,47.18280792236328,0.0,0.0
5,11.0,47.54167938232422,0.0,0.0
6,13.0,48.05845642089844,0.0,0.0
7,15.0,48.55415725708008,0.0,0.0
8,17.0,48.90678024291992,0.0,0.0
9,19.0,49.02610778808594,0.0,0.0
10,21.0,49.14634323120117,0.0,0.0
11,23.0,49.51267623901367,0.0,0.0
12,25.0,50.05731964111328,0.0,0.0
13,27.0,50.48942565917969,0.0,0.0
14,29.0,50.75445556640625,0.0,0.0
15,31.0,50.97874450683594,0.0,0.0
16,33.0,51.298152923583984,0.0,0.0
17,35.0,51.81337356567383,0.0,0.0
18,37.0,52.198787689208984,0.0,0.0
19,39.0,52.593692779541016,0.0,0.0
20,41.0,52.74431610107422,0.0,0.0
21,43.0,52.99854278564453,0.0,0.0
22,45.0,53.36133575439453,0.0,0.0
23,47.0,53.51934814453125,0.0,0.0
24,49.0,53.840084075927734,0.0,0.0
25,51.0,54.22249221801758,0.0,0.0
26,53.0,54.614131927490234,0.0,0.0
27,55.0,54.89976501464844,0.0,0.0
28,57.0,55.19050216674805,0.0,0.0
29,59.0,55.36746597290039,0.0,0.0
30,61.0,55.787994384765625,0.0,0.0
31,63.0,56.03325271606445,0.0,0.0
32,65.0,56.598873138427734,0.0,0.0
33,67.0,56.92174530029297,0.0,0.0
34,69.0,57.3177490234375,0.0,0.0
35,71.0,57.999664306640625,0.0,0.0
36,73.0,58.2098503112793,0.0,0.0
37,75.0,58.42274856567383,0.0,0.0
38,77.0,58.7109375,0.0,0.0
39,79.0,59.078369140625,0.0,0.0
40,81.0,59.53029251098633,0.0,0.0
41,83.0,59.99485397338867,0.0,0.0
42,85.0,60.63511657714844,0.0,0.0
43,87.0,60.47273635864258,0.0,0.0
44,89.0,60.7169075012207,0.0,0.0
45,91.0,61.386043548583984,0.0,0.0
46,93.0,61.64402770996094,0.0,0.0
47,95.0,61.8182487487793,0.0,0.0
48,97.0,61.90605163574219,0.0,0.0
49,99.0,62.172218322753906,0.0,0.0
50,101.0,62.81021499633789,0.0,0.0
51,103.0,63.09122085571289,0.0,0.0
52,105.0,63.28120040893555,0.0,0.0
53,107.0,63.76573181152344,0.0,0.0
54,109.0,63.86432647705078,0.0,0.0
55,111.0,64.16362762451172,0.0,0.0
56,113.0,64.26457977294922,0.0,0.0
57,115.0,64.36614227294922,0.0,0.0
58,117.0,64.36614227294922,0.0,0.0
59,119.0,64.98865509033203,0.0,0.0
60,121.0,65.20135498046875,0.0,0.0
61,123.0,65.85592651367188,0.0,0.0
62,125.0,65.74506378173828,0.0,0.0
63,127.0,66.07984924316406,0.0,0.0
64,129.0,66.3067626953125,0.0,0.0
65,131.0,66.3067626953125,0.0,0.0
66,133.0,66.53673553466797,0.0,0.0
67,135.0,67.00624084472656,0.0,0.0
68,137.0,67.12567138671875,0.0,0.0
69,139.0,67.48904418945312,0.0,0.0
70,141.0,67.73567199707031,0.0,0.0
71,143.0,67.86033630371094,0.0,0.0
72,145.0,68.3682861328125,0.0,0.0
73,147.0,68.6280288696289,0.0,0.0
74,149.0,68.89178466796875,0.0,0.0
75,151.0,69.15966796875,0.0,0.0
76,153.0,69.56951141357422,0.0,0.0
77,155.0,70.13166809082031,0.0,0.0
78,157.0,70.27513885498047,0.0,0.0
79,159.0,70.27513885498047,0.0,0.0
80,161.0,70.86128997802734,0.0,0.0
81,163.0,70.27513885498047,0.0,0.0
82,165.0,70.41980743408203,0.0,0.0
83,167.0,71.0110092163086,0.0,0.0
84,169.0,71.31439208984375,0.0,0.0
85,171.0,71.62324523925781,0.0,0.0
86,173.0,72.09712982177734,0.0,0.0
87,175.0,72.91710662841797,0.0,0.0
88,177.0,72.42046356201172,0.0,0.0
89,179.0,72.25804138183594,0.0,0.0
90,181.0,72.58442687988281,0.0,0.0
91,183.0,73.08589935302734,0.0,0.0
92,185.0,73.60233306884766,0.0,0.0
93,187.0,73.60233306884766,0.0,0.0
94,189.0,74.13470458984375,0.0,0.0
95,191.0,74.31585693359375,0.0,0.0
96,193.0,74.6839599609375,0.0,0.0
97,195.0,74.6839599609375,0.0,0.0
98,197.0,75.44448852539062,0.0,0.0
99,199.0,76.03760528564453,0.0,0.0
