sec"    "mA"    "mV
0,717    -7,13337703928119E-6    -119,00089263916
1,375    1,18192629088298E-5    -119,00089263916
2,034    1,92335501196794E-5    -119,00089263916
2,692    2,16523658309598E-5    -119,00089263916
3,351    2,39915025304072E-5    -119,00089263916
4,009    2,48639207711676E-5    -119,00089263916
4,668    2,59347780229291E-5    -119,00089263916
5,326    2,66483439190779E-5    -119,00089263916
5,985    2,71634708042257E-5    -119,00089263916
6,643    2,77186918538064E-5    -119,00089263916
7,301    2,80754757113755E-5    -119,00089263916
7,96    2,84723519143881E-5    -119,00089263916
8,618    2,87098700937349E-5    -119,00089263916
9,677    2,9146332963137E-5    -119,00089263916
10,099    2,93843568215379E-5    -119,00089263916
10,185    3,77106480300426E-5    -118,921890258789
10,271    3,77106480300426E-5    -118,921890258789
10,357    4,8098972911248E-5    -118,212097167969
10,442    4,8098972911248E-5    -118,212097167969
10,528    5,11120888404548E-5    -117,107780456543
10,614    5,11120888404548E-5    -117,107780456543
10,699    5,31345358467661E-5    -116,003471374512
10,785    5,31345358467661E-5    -116,003471374512
10,871    5,31345358467661E-5    -116,003471374512
10,957    5,31345358467661E-5    -116,003471374512
11,042    5,31345358467661E-5    -116,003471374512
11,128    5,59096260985825E-5    -113,873596191406
11,214    5,59096260985825E-5    -113,873596191406
11,299    5,68612194911111E-5    -112,848037719727
11,385    5,68612194911111E-5    -112,848037719727
11,471    5,76544625801034E-5    -111,743721008301
11,557    5,76544625801034E-5    -111,743721008301
11,643    5,84472036280204E-5    -110,718414306641
11,728    5,84472036280204E-5    -110,718414306641
11,814    5,92404467170127E-5    -109,613845825195
11,9    5,92404467170127E-5    -109,613845825195
11,986    6,00727726123296E-5    -108,588539123535
12,071    6,00727726123296E-5    -108,588539123535
12,157    6,00727726123296E-5    -108,588539123535
12,243    6,08660193393007E-5    -107,484222412109
12,329    6,08660193393007E-5    -107,484222412109
12,414    6,14608288742602E-5    -106,45866394043
12,5    6,14608288742602E-5    -106,45866394043
12,586    6,19764614384621E-5    -105,354354858398
12,671    6,19764614384621E-5    -105,354354858398
12,757    6,26108521828428E-5    -104,328788757324
12,843    6,26108521828428E-5    -104,328788757324
12,929    6,32848386885598E-5    -103,224479675293
