sec"    "mA"    "mV
0,716    -0,000139286217745394    -119,079643249512
1,375    -3,98046540794894E-5    -119,079643249512
2,034    -2,13676503335591E-5    -119,079643249512
2,692    -9,63136608334025E-6    -119,079643249512
3,351    -3,04940385831287E-6    -119,079643249512
4,009    2,41323391492188E-7    -119,00089263916
4,668    3,49297192769882E-6    -119,079643249512
5,327    5,3565668167721E-6    -119,00089263916
5,985    7,2993343565031E-6    -119,079643249512
6,643    8,64729372551665E-6    -119,079643249512
7,302    9,9952540040249E-6    -119,079643249512
7,961    1,10661103462917E-5    -119,00089263916
8,619    1,20572876767255E-5    -119,00089263916
9,677    1,34448337121285E-5    -119,00089263916
10,099    1,37224442369188E-5    -119,00089263916
10,185    1,37224442369188E-5    -119,00089263916
10,271    2,41503548750188E-5    -118,685371398926
10,357    2,41503548750188E-5    -118,685371398926
10,443    3,59658115485217E-5    -117,896575927734
10,529    3,59658115485217E-5    -117,896575927734
10,615    3,88601692975499E-5    -116,792266845703
10,7    3,88601692975499E-5    -116,792266845703
10,786    4,10805478168186E-5    -115,687950134277
10,872    4,10805478168186E-5    -115,687950134277
10,958    4,28253842983395E-5    -114,662391662598
11,043    4,28253842983395E-5    -114,662391662598
11,129    4,44509532826487E-5    -113,558074951172
11,215    4,44509532826487E-5    -113,558074951172
11,3    4,58390059066005E-5    -112,453765869141
11,386    4,58390059066005E-5    -112,453765869141
11,471    4,58390059066005E-5    -112,453765869141
11,557    4,69093574793078E-5    -111,428199768066
11,643    4,69093574793078E-5    -111,428199768066
11,729    4,79401205666363E-5    -110,323890686035
11,814    4,79401205666363E-5    -110,323890686035
11,9    4,89708836539648E-5    -109,219573974609
11,986    4,89708836539648E-5    -109,219573974609
12,072    4,99625675729476E-5    -108,19401550293
12,157    4,99625675729476E-5    -108,19401550293
12,243    5,10329155076761E-5    -107,089698791504
12,329    5,10329155076761E-5    -107,089698791504
12,414    5,20240937476046E-5    -106,064392089844
12,5    5,20240937476046E-5    -106,064392089844
12,586    5,20240937476046E-5    -106,064392089844
12,672    5,28569253219757E-5    -105,038833618164
12,757    5,28569253219757E-5    -105,038833618164
12,843    5,36100778845139E-5    -103,934516906738
12,929    5,36100778845139E-5    -103,934516906738
13,014    5,4363230447052E-5    -102,908958435059
13,1    5,4363230447052E-5    -102,908958435059
13,186    5,50773038412444E-5    -101,804649353027
13,271    5,50773038412444E-5    -101,804649353027
13,357    5,58700412511826E-5    -100,779335021973
13,443    5,58700412511826E-5    -100,779335021973
13,529    5,68216310057323E-5    -99,6747741699219
13,615    5,68216310057323E-5    -99,6747741699219
13,7    5,68216310057323E-5    -99,6747741699219
13,786    5,75351987208705E-5    -98,5704574584961
13,872    5,75351987208705E-5    -98,5704574584961
13,957    5,816959310323E-5    -97,5451507568359
14,043    5,816959310323E-5    -97,5451507568359
14,129    5,88039838476107E-5    -96,4408340454102
14,215    5,88039838476107E-5    -96,4408340454102
14,301    5,93987933825701E-5    -95,4152755737305
14,386    5,93987933825701E-5    -95,4152755737305
14,472    6,00727726123296E-5    -94,3109588623047
14,558    6,00727726123296E-5    -94,3109588623047
14,643    6,09056041867007E-5    -93,285400390625
14,729    6,09056041867007E-5    -93,285400390625
14,815    6,09056041867007E-5    -93,285400390625
14,901    6,16592660662718E-5    -92,2600936889648
14,986    6,16592660662718E-5    -92,2600936889648
15,072    6,22535662841983E-5    -91,1557769775391
15,158    6,22535662841983E-5    -91,1557769775391
15,244    6,2887957028579E-5    -90,1302185058594
15,329    6,2887957028579E-5    -90,1302185058594
15,415    6,35223550489172E-5    -89,0259094238281
15,501    6,35223550489172E-5    -89,0259094238281
15,586    6,41567457932979E-5    -88,0003433227539
